No.,Masjid ID,Nama Masjid,Provinsi,Kabupaten,Kecamatan,Tipologi,Alamat,Status Tanah,Luas Tanah,Luas Bangunan,Tahun Berdiri,Jamaah,Imam,Khatib,Muazin,Remaja,No. Telp/HP,Email,Latitude,Longitude,Lokasi Peta,Profil Masjid
194,01.4.02.19.02.000042,Al-Mutaqin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun VI Laut Tador,Wakaf,270,0,1986,0,1,1,0,0,-,,3.557282727,98.70117188,"https://www.google.com/maps/search/3.55728272654127940000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/9975
195,01.6.02.19.02.000043,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,Dusun IV Pematang Kuing,Wakaf,1400,252,1985,150,1,1,0,0,,,3.319788558,99.30198669,"https://www.google.com/maps/search/3.31978855812701600000,99.30198669433594000000",https://simaslama.kemenag.dev/profil/masjid/9976
196,01.6.02.19.02.000045,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid di Tempat Publik,Dusun VIII Desa Laut Tador,Wakaf,1000,100,1952,100,1,1,0,0,-,,3.31567559,99.2888546,"https://www.google.com/maps/search/3.31567559017889970000,99.28885459899902000000",https://simaslama.kemenag.dev/profil/masjid/9979
197,01.4.02.19.02.000046,Al-Muttaqin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XIV Desa Laut Tador,SHM,1800,225,1992,200,2,1,0,0,,,3.313961848,99.28756714,"https://www.google.com/maps/search/3.31396184848434400000,99.28756713867188000000",https://simaslama.kemenag.dev/profil/masjid/9981
198,01.4.02.19.02.000047,Al-Muttaqin,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun I Perkebunan Tanjung Kasau,SHM,400,144,1995,100,1,1,0,0,,,3.313276351,99.28911209,"https://www.google.com/maps/search/3.31327635097534100000,99.28911209106445000000",https://simaslama.kemenag.dev/profil/masjid/9984
199,01.4.02.19.02.000048,Al-Ihsan,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun V Desa Perkebunan Tanjung Kasau,SHM,400,36,1999,50,1,1,0,0,,,3.315332842,99.27469254,"https://www.google.com/maps/search/3.31533284207749950000,99.27469253540039000000",https://simaslama.kemenag.dev/profil/masjid/9985
200,01.4.02.19.02.000049,Al-Huda,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun X Desa Sei Suka Deras,Wakaf,400,208,2008,150,2,1,0,0,,,3.309077668,99.3333149,"https://www.google.com/maps/search/3.30907766837616200000,99.33331489562988000000",https://simaslama.kemenag.dev/profil/masjid/9987
201,01.4.02.19.02.000050,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Dusun XIV Desa Laut Tador,Wakaf,250,64,1992,80,1,1,0,0,,,3.314647346,99.28688049,"https://www.google.com/maps/search/3.31464734551843900000,99.28688049316406000000",https://simaslama.kemenag.dev/profil/masjid/9989
202,01.4.02.19.02.000051,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Sei Suka,Masjid Jami,Perkebunan Tanjung Kasau,Wakaf,400,36,2005,50,1,1,0,0,,,3.314990094,99.27452087,"https://www.google.com/maps/search/3.31499009385736300000,99.27452087402344000000",https://simaslama.kemenag.dev/profil/masjid/9994
203,01.3.02.19.04.000063,BESAR AR-RIDHO LIMA PULUH,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Besar,Kel. Lima Puluh Kota,Wakaf,400,0,1976,0,1,1,0,0,-,,3,98,"https://www.google.com/maps/search/3.00000000000000000000,98.00000000000000000000",https://simaslama.kemenag.dev/profil/masjid/10023
204,01.4.02.19.04.000002,Al-Hidayah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Mangkai Baru,Wakaf,552,169,1970,225,7,1,0,0,81264612799,,3.169354356,99.41287994,"https://www.google.com/maps/search/3.16935435561057630000,99.41287994384766000000",https://simaslama.kemenag.dev/profil/masjid/10024
205,01.4.02.19.04.000003,Al-Muhtadin,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IV Desa Mangkai Baru,Wakaf,927,49,1986,100,4,1,0,0,81361505979,,3.169311506,99.41279411,"https://www.google.com/maps/search/3.16931150590540600000,99.41279411315918000000",https://simaslama.kemenag.dev/profil/masjid/10025
206,01.4.02.19.04.000004,Al-Muhajirin,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Perkebunan Dolok,Wakaf,71,0,1987,0,1,1,0,0,-,,3.644999801,98.65722656,"https://www.google.com/maps/search/3.64499980089203750000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10027
207,01.4.02.19.04.000005,Al-Ihsan,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Perkebunan Dolok,Wakaf,144,0,1988,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10029
208,01.4.02.19.04.000006,Nurul Huda,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Desa Sumber Padi,Wakaf,6824,180,1989,170,6,1,0,0,81361572357,,3.16211273,99.42399502,"https://www.google.com/maps/search/3.16211273026384000000,99.42399501800537000000",https://simaslama.kemenag.dev/profil/masjid/10032
209,01.6.02.19.04.000007,Nurul Iman,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun VI Desa Sumber Padi,Wakaf,184,184,1994,150,2,1,0,0,81264010909,,3.168154563,99.41796541,"https://www.google.com/maps/search/3.16815456319487240000,99.41796541213989000000",https://simaslama.kemenag.dev/profil/masjid/10034
210,01.4.02.19.04.000008,At-Taqwa,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Lubuk Besar,Wakaf,400,0,1980,150,1,1,0,0,-,,3.557282727,98.65722656,"https://www.google.com/maps/search/3.55728272654127940000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10035
211,01.4.02.19.04.000009,Al-Falah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun I Lubuk Besar,Wakaf,63,0,2006,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10037
212,01.4.02.19.04.000010,Istiqomah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Lubuk Besar,Wakaf,63,0,2006,150,1,1,0,0,-,,3.60114232,98.70117188,"https://www.google.com/maps/search/3.60114232015873500000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10038
213,01.4.02.19.04.000011,Darussalam,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IV Lubuk Besar,Wakaf,64,0,1976,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10039
214,01.4.02.19.04.000012,Al-Amarullah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun I Empat Negeri,Wakaf,100,0,1963,150,1,1,0,0,-,,3.644999801,98.65722656,"https://www.google.com/maps/search/3.64499980089203750000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10040
215,01.4.02.19.04.000013,Amaliyah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VI Empat Negeri,Wakaf,80,0,1974,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10041
216,01.4.02.19.04.000014,Al-Hidayah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VII Empat Negeri,Wakaf,81,0,1980,150,1,1,0,0,-,,3.557282727,98.65722656,"https://www.google.com/maps/search/3.55728272654127940000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10042
217,01.4.02.19.04.000015,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VII Empat Negeri,Wakaf,360,0,2008,200,1,1,0,0,-,,3.60114232,98.70117188,"https://www.google.com/maps/search/3.60114232015873500000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10043
218,01.4.02.19.04.000016,An-Nur,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun I Empat Negeri,Wakaf,80,0,2008,150,1,1,0,0,-,,3.557282727,98.70117188,"https://www.google.com/maps/search/3.55728272654130470000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10044
219,01.4.02.19.04.000017,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Empat Negeri,Wakaf,81,0,1978,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10045
220,01.4.02.19.04.000018,Al-Amin,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun II Empat Negeri,Wakaf,82,0,1978,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10046
221,01.4.02.19.04.000019,Nurul Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun I Guntung,Wakaf,400,0,1928,0,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10072
222,01.6.02.19.04.000020,Al-Hikmah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun I Perkebunan Limau Manis,SHM,672,132,1981,150,3,1,0,0,81265239288,,3.159198926,99.42790031,"https://www.google.com/maps/search/3.15919892591102200000,99.42790031433105000000",https://simaslama.kemenag.dev/profil/masjid/10073
223,01.6.02.19.04.000021,Al-Inayah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun II Perkebunan T.I.U,Girik,80,0,1974,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10074
224,01.6.02.19.04.000022,Al-Mukhlisin,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun III Perkebunan T.I.U AFD. I,Girik,48,0,1980,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10075
225,01.6.02.19.04.000023,Al-Arafah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,DusunIV Perkebunan T.I.U,Girik,72,0,1980,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10076
226,01.6.02.19.04.000024,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun IV Perkebunan T.I.U,Wakaf,73,0,1980,150,1,1,0,0,-,,3.557282727,98.65722656,"https://www.google.com/maps/search/3.55728272654131760000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10077
227,01.6.02.19.04.000025,Baiturrahman,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun IV Desa Perk. Lima Puluh,SHM,400,144,1998,150,1,1,0,0,-,,3.199477258,99.42798615,"https://www.google.com/maps/search/3.19947725787129270000,99.42798614501953000000",https://simaslama.kemenag.dev/profil/masjid/10078
228,01.6.02.19.04.000026,Al-Munawwarah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid di Tempat Publik,Dusun VII Taman Sari Desa Perk. Lima Puluh,Wakaf,420,100,1980,150,2,1,0,0,-,,3.192964273,99.42232132,"https://www.google.com/maps/search/3.19296427264826100000,99.42232131958008000000",https://simaslama.kemenag.dev/profil/masjid/10080
229,01.4.02.19.04.000027,Jami',Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun V Pematang Panjang,Wakaf,400,0,1953,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10081
230,01.4.02.19.04.000028,At-Taqwa,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IX Desa Simpang Gambus,Girik,400,50,1995,80,2,1,0,0,85206325021,,3.201962465,99.42558289,"https://www.google.com/maps/search/3.20196246501282070000,99.42558288574219000000",https://simaslama.kemenag.dev/profil/masjid/10082
231,01.4.02.19.04.000029,Jami',Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun V Pematang Panjang,Wakaf,400,0,1953,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10084
232,01.4.02.19.04.000030,Arriyadoh,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IV Pematang Panjang,Wakaf,256,0,1983,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10085
233,01.4.02.19.04.000031,Nurul Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun I Guntung,Wakaf,400,0,1928,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015874800000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10087
234,01.4.02.19.04.000032,Al-Arafah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun III Guntung,Wakaf,225,0,1999,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10088
235,01.4.02.19.04.000033,Al-Muhajirin,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VI Guntung,Wakaf,182,0,1996,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10089
236,01.4.02.19.04.000034,Jami',Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun III Perupuk,Wakaf,225,0,1930,150,1,1,0,0,-,,3.60114232,98.70117188,"https://www.google.com/maps/search/3.60114232015873500000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10090
237,01.4.02.19.04.000035,Ubudiyah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun V Perupuk,Wakaf,182,0,1991,150,1,1,0,0,-,,3.60114232,98.70117188,"https://www.google.com/maps/search/3.60114232015873500000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10091
238,01.4.02.19.04.000036,At-Taqwa,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VI Perupuk,Wakaf,100,0,1975,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10092
239,01.4.02.19.04.000037,Al-Falah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IX Perupuk,Wakaf,100,0,1963,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10093
240,01.4.02.19.04.000038,Al-Imtihan,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun XIII Perupuk,Wakaf,143,0,2001,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10094
241,01.4.02.19.04.000039,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VII Lubuk Cuik,Wakaf,144,0,2001,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10095
242,01.4.02.19.04.000040,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun III Lubuk Cuik,Wakaf,400,0,1999,150,1,1,0,0,-,,3.60114232,98.65722656,"https://www.google.com/maps/search/3.60114232015873500000,98.65722656250000000000",https://simaslama.kemenag.dev/profil/masjid/10096
243,01.4.02.19.04.000041,Uswatun Hasanah,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun IV Gambus Laut,Wakaf,800,180,1990,200,3,1,0,0,-,,3.192107298,99.4468689,"https://www.google.com/maps/search/3.19210729783183800000,99.44686889648438000000",https://simaslama.kemenag.dev/profil/masjid/10099
244,01.4.02.19.04.000042,Baiturrahman,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Jami,Dusun VII Gambus Laut,Wakaf,210,0,1973,150,1,1,0,0,-,,3.60114232,98.70117188,"https://www.google.com/maps/search/3.60114232015873500000,98.70117187500000000000",https://simaslama.kemenag.dev/profil/masjid/10100
245,01.3.02.19.04.000043,Al-Ikhlas,Sumatera Utara,Kab. Batu Bara,Lima Puluh,Masjid Besar,Dusun II Desa Bulan-Bulan,Wakaf,600,0,1978,200,1,1,0,0,82167131561,,3.186322699,99.44545269,"https://www.google.com/maps/search/3.18632269913281660000,99.44545269012451000000",https://simaslama.kemenag.dev/profil/masjid/10103
